password,strength,bcrypt_hash,rounds,time_ms
x8#[}WD+gq8o;&|5Jl;w2#U6o(>^O1,4,$2b$10$bneipuQB62NGBzd393kU8uX6I.DzvHzk94M7V2oAUpwb7UFPyFYMK,10,61.163
"9633h>5Hq[yD+0"">P",4,$2b$10$M8zc0kbIVWdg6bZ2FAR1t.Spt.3JGvkQtRFFG3UPU.YK0BV7mqasm,10,70.705
kk;DQ?6>%}SC>kv-C<p(.t{_&x@,4,$2b$10$Eq4BHFkryKm3Bs7MJTtwZ..V0XwsRUjAMCn7QNjfNgxiqb5Xye/Ou,10,66.638
"ck:.~{)K(g,3FN`bAm93XV",4,$2b$10$oImDv1mh07NxHcqdfPcP2eW5TYzg9OwzD3DFFDQaLYg00iswHuYVq,10,64.334
"&ZLlCC5$130#J~%r6nY&.,]",4,$2b$10$0Xoj3fHFWKmMHXBKAuJZZeJhVhwBjWleFpT.oqbgWJm3DbvoJ1xxG,10,88.692
P>u{b<C+y0FLbU>ty}S_5ne!C`Tj,4,$2b$10$5U8RqiJn3By3thV7Yzi49OjQgHUoP0U07nV9.HkpuJnhMgyFWe0cy,10,78.689
!s+V)g>ihs%$*pS\,4,$2b$10$CR5sFUQBSB5iWxWVaIfVQeBQG7aU8F5aPlkQ4BMXxnEUnhPQEUq1u,10,61.169
c[eL.?Cp5pG._Ko-f]':_p6h'PZ.,4,$2b$10$qV0APYqsFLkcwq2JBnqkB.ijxcE45ltKKY.Fo2K5hITF3mOi1h61m,10,61.163
KF^|@G{Ql*JHoD6l2-o(@PKT[R-fUFa,4,$2b$10$NinM/QeTJ4jLfwCX83wLpeygxGwt00XzajuY/CsZKLY639gyHBrR2,10,61.158
F5+eqgmshAY|ix#h,4,$2b$10$EIYbor8hVBd1XziyPSseX.R9cKuCbB50dQWRqTjihtDACYQUhJ7Ny,10,61.153
"MoiA{-M:*$B9)MtU6z\M_,kID",4,$2b$10$W8TAphYK9T3j3A1m33zZTeXZL3unTCNrhkCWuIwlKQd/VGsTlpJ2S,10,61.156
c-*@octWUcP1F>a1%[RZY~22lm,4,$2b$10$Ix6DwmQJPYK3zIu/udkhOezgNafodLlA4llGgreF7ExGd4RYMl3mO,10,61.227
\mk0_&;l+L{6p(29*u,4,$2b$10$fK.YbZqXBWPHUnB5xkqPB.qfXVfHnggy73EJbAwG/vtVvNnNgdNBa,10,61.161
s6iHjLNm:*%D?E8itss4-!+Q2$M,4,$2b$10$b7wjH2Zfx9RfDSv2YG6rhusTTi9KSQ4L51zAJrIj0gWHtdd1QKmz6,10,61.184
{&Z6\-XU*4=g@&eQ~W,4,$2b$10$d7AEV7at02A.36D8wBF56e3O3PM/tC31jgO04J8xIMiIrvg7pwltC,10,89.879
"p|Rs}yrJBc#gGj6,Gg<!=Du`X#fV",4,$2b$10$0zehO9BXyDxWDJVdsXlqq.IOXjWvm2qERD9Jl68zd.27MmzGRcsP6,10,61.16
:X(7\e1T:JHSS`rU@hXCe#p.,4,$2b$10$HM8U9gx/w7Nxgam2ZCjQgOicN4PSdyo.jNT2Cz8Z8cDKRfhhGVKYK,10,86.106
'gDpk=##ouGX\+1vq[yXoXu4Jz92,4,$2b$10$NnDMyv9OpqHKCb7A.OXkeO4l3P.C755tMyciBwqienXYkAG4OK86y,10,61.888
ZDdSf5'vH)6~`Dza^|L%G0Gez8x0,4,$2b$10$Y7mgsMu3JiZYUAWneIyLPe5HucOS5JDl8flJb5YONPcHurs9xrAdK,10,64.235
@Z8YxRIi591G4oC~65|i[a/?bnn,4,$2b$10$wgyJfLJVNaxRKEvG8LOR2O.CW15zChy6Y4QK0PQDtq.Tz1s/A/mNq,10,64.387
b2;vY:kX<-t8Pkblt1U)0c5*V^,4,$2b$10$JC92GaJNYHp2Q668TqXRYum0yVIP8qA4jr19ktzHlaJJwAWHu0A.a,10,65.313
P*91C!m;u#1<pr6U+cDvu*,4,$2b$10$b.A1UULYfChlG1lPntGMy.mxCcl0ffrsjxDPH0YUPDLWUEJ44bB5G,10,64.212
.v#KNj+t(O>}|/Zf7cD77h$dmd,4,$2b$10$uRa1zImThtUb.pcEUEO4zu4ePY4jh/z9Sc.Jvd82oxgSQstpfI5yu,10,65.324
ewrUZ'd]nj$UEwvGFWwaVK28x[L1>+,4,$2b$10$8pNWPjAO2HVyRuiCfggV8OdNiHpHGOMt/GvYOBkv6uUNwjislBodm,10,66.75
v&>X^Si*_{rn=#b`/;Glue;i=ow00,4,$2b$10$2e9HjnR3JCTQ7wA.f0sfFOH0VJGB5FIJ1lmYlXlVFu419INonbAM6,10,69.996
"Swx<!i[j~1pL1VPC&=""6",4,$2b$10$AaKDOtA1NzMMa4982v3OGuvXjHdRikYPzjmFlDbvR8NTRv9yyF96S,10,68.375
"""_kaP!""uUdH/43HOW7ek>YW(efb47l:m",4,$2b$10$dseOUT3J89EpmH/OKwQq7uqGMRV4ocVH///1bMy9Np17cpt1eFpOq,10,67.526
|p++>rv1<S7NI)0}g*D)sQ@,4,$2b$10$mOUwam9UGA3bVFRWR48/auoLsOJXQtXQOnnhyUHzXp8pLLczU4DaC,10,65.103
n~P$Q5/i/c$w9-4B%6n,4,$2b$10$E4aD20k/n2Zupq6sVe/eFOa0HDNBENCo3pH/Y4K.7.uaKM8cZ9ZV.,10,66.191
Bg\hJ|.*Nu^(fg0aQk:Ikep0}K,4,$2b$10$FXH3gXau7zOIVQI1CBDvHOoAsoPsr0gxJicn0wjhmKB9JzRSX7oBe,10,67.447
w5l^W*sg66%`*qe3$lO`,4,$2b$10$WrenS9QpCoXzVxzb9pMDU.CBvLpeEOyvlJp6HYw5F99hRsyAqJ8v6,10,66.343
_4qISm(4i%N&PLz(YHC4T{cop&fVH,4,$2b$10$YDVUnKiArwBSP//DdZtTPeQhEMGnVYyI7yOvrATvuW18BTRQklLHi,10,64.445
":q'4?!_wV@~dIO1wix$7\i^""_C",4,$2b$10$ShOx64//SW4NGtJTAf9i7uS4yCbKBezAl8wFF0mWWLoddF1JOFHei,10,77.517
"&ZtrU.]`6""W_^.d!.J+~",4,$2b$10$8gLhXWmWX6b8.UAeNX6vCO6/kYLpbWyH4OskjqGQrZ010f4LQ7LIq,10,74.786
XYD!f7i/AS2AB^Mp-)EV,4,$2b$10$UyimD84GAWw.vzGPA.PMQuuPoEbHZA9XRFi41eJHDdtW6H8qxnZcu,10,67.47
"#9yg%}h8dSPD-,}ub",4,$2b$10$T3abf3p1iyn/LhITcjw69O/a5sVvw62Gn5XPu7WKgyAdwHPOBVuRq,10,61.156
F`.z&9KW_I[PHU-7/Z[CYEB9<E[p,4,$2b$10$xeya4mbHZNcOb/QPagzvSuadlJns7cCknQMM02HbMPpUb7voBz3Sq,10,61.159
m\o{vm6Nq*sfW9pdytH@pT:dqVg7h@,4,$2b$10$G1dtt1zwT2s3HDEfwIMDl.3D6Cet6v72JFYsi.LRIcWhJ4qe.bCwm,10,61.182
"ksa1n?TTE""fYkBV=1K{`QBW;.>?O",4,$2b$10$wGa6ttrGOQOoPWHHAcIEYuWrjbyPLUGknkJrftPAnXkqZsv7rycKO,10,66.741
(at=!UPX>3Ua8N0k[,4,$2b$10$SU6xaXwFcbs.I4x2TlpSlezbzkVlBN7Eb7SqN5nbeRTU9yp5zQEgW,10,65.654
"Q:zy,<KS-}n$-]8{8>e\SruB",4,$2b$10$KvUoqv8Ni77GzqWQdE/MAOwzcWod0YueyaO.pr5bhc6XMMuFeN2ba,10,71.465
"v>rNk,z*Qa&az=b%a=[b<9",4,$2b$10$ITTTt65il2BZlp3j2pppeOz/g5/zOyJ/JkPdEmoyVojAiz1j9dZsW,10,80.83
Nn'ae^V[8]{}Qj.-$6-/t6,4,$2b$10$A4sPx4No0dfyNou1P3NNFePX/ihNKZRVUXlb2hAzOt9tgtYAvVz5S,10,67.25
jRtv<@rD43S`OL4MDX%4/,4,$2b$10$9cf43sjAJkeWvanEKEsZBuwpeLjNXH1mTVGbhOF8tVcFb3.VNz1Ai,10,61.166
"qHxI;7rBx""Hf5;'(G:k!}F5;{-&)2=",4,$2b$10$BHuQ3YSSraluT4TpLv9r5uGK4HBTDotfsUr5yIFJsJNOeQNCxgFJi,10,61.159
{SIzgv)H$eZ/@/Y)m;|GK*,4,$2b$10$vLLTty5PD9e5m1MgJ2gZ6emb/ErUAwjW9i.jrmZF1t2tgX2rMFGbq,10,61.171
V(#F]1yV2<55eA}1ulK,4,$2b$10$At5Q2gC1DS0TeHig8iIQDe4I0AZlLkVtFxxFiQd0KzAFiax8PbrrS,10,69.09
"V<9DT$!m>Wqs8^mFS,QJ_NtT$Wb0}$D",4,$2b$10$tEQVBq5iUvJ9omM19/dmv.ebpNW/13ixnmh8JvBik4PbDA9tfsZNy,10,63.092
";!R)o9.%Q@;{evLMt8`""*",4,$2b$10$nBpgnI8xjFBFZOa84pH7nOs9CH41EKfnSg3td/wv/V0qtyabvB.06,10,65.338
":Soy;,l""fY5Lcxjhq<LeF_jM",4,$2b$10$bt6UyL6yrqHvikj/M499R.lF0LsX/xdg9lKCIvDHSesj6ziisIAvm,10,65.11
|]7xn2;m:t44cj4f8ZhPnT,4,$2b$10$k7sye/ykW7MPYsYihUaD7OG7fIhB8V1TxZjKOvMRE/gW3GQV6ID1m,10,70.134
"@]t^}hM,}D@>W-[""8D",4,$2b$10$j.IZBMWL/R3QsimwjN9MPuYvMlMwrC/IaArj/co040o3jMqzhBNc6,10,64.173
"Gbd=""_z,0E!fi~98fa_I~a[",4,$2b$10$IzHejS6FrZ4n8jSWf6Kez./WotLdjmndHw/7RbnRknprT9k1f1uMy,10,64.229
"xx8o@.$C,DZiT]<fQ3r",4,$2b$10$a10tBnk/zgkqY69bl3n3a.bTe.ZVdQ/0O5r50ss1rre4ct81VYjUG,10,67.286
"6;P/""(7vma'sV'A=TX}CgqQ@-]:6kvAh",4,$2b$10$K0oDdWKYET2eeMmJhx4cze6RcKJCi.d0BdIKHlt5wH7Uw5bKRhTGq,10,66.846
VC==YS*w8G}e0jc_/Y\t.;>,4,$2b$10$4U/zN/3Ae2s/eRakGApy..JuEoc7mbWExH7/NZbyBbTGUnb3bpy3e,10,67.474
;SX`@EF35bQ}&4tXb_qr(,4,$2b$10$GtMFYm5agb8ngWnjAvrDMucFQ89mtVeY08b9PssWt8B3HNKeU1sUm,10,66.287
.S1iz:ndKW%K('!a:\WcX/']A$,4,$2b$10$ZDOThCzc1tR1DWAWxT79vOeHj2.Vd5bQmxKA7GL1qgo7UXculNu36,10,66.457
Zv!Rk+7)CjvQccj!8/}-{,4,$2b$10$/FmitNGRZqoUNSlpm7Op9OQcgptjsbSDsE1vvVPbJ6qSv6r2BLNHC,10,67.409
t6zvv2tL#=/KEgE\B,4,$2b$10$gqkNsW37EvGglPKivZcYBud.42IfKGdygrvVIL11SBtJkq9YmgQqK,10,67.467
0NB+%PGQ$[S]mJ@7DJU(,4,$2b$10$bOSqdbUhsfr7LGoN//Eyh.9Ry5NXby/dWDjVqFAV5lF2pJQnxb3Ei,10,67.562
EMywOV<F\w-amqR/p(2?yGa,4,$2b$10$ICUFEmP8dshlquE1JLETnuxAKAvm5fqt/H8xI6BBmAmQdjk6ClnBK,10,73.06
&%0?r}4d\dyR7[LF,4,$2b$10$ZAdwZzSk41INA7H6npoMcum2QbTsXQfym6Y/OoNRtSfiG2yGtpiPW,10,61.846
",8y9F:4PggU+#PHV%fCJJ#]ioJsw2",4,$2b$10$lbAuRHgOooBmAXHPDjn/UeZIi6Mv3iSo3Nqcfz1byRoY7AKYFRyUe,10,64.418
{!SMB;bQOK_b%$\BOm1D*wx,4,$2b$10$kCwGsA5ZdrPQtdkFFLAz7eYF1liXFGpJUjMyeC1LEiJiuQ.0CZ49K,10,61.292
<w<R:~DZJ/u@hE=_n~i&mA*D,4,$2b$10$5azkynlxjXpg2YuSwRmAZ.jvS94UhbwUqS5PD0FjR/W1yrvS.XNi.,10,61.163
db<Z*o5-W=%>+tK&am6w159%,4,$2b$10$4pTHbVAT5v5B5myPrF.Fg.6s/lMXMPNMwyuK/lk5XYmYn1kGsvBBy,10,61.151
qvx&w_>+~KgHM5$CB(1^,4,$2b$10$S3TpH1TgZTJiUlZqERTFleLc.tFsZcxfEuuyRX5k3IzIHDsSvopSG,10,88.148
"cXi^ZC,lWcvg_m{cQw0)`G",4,$2b$10$b169i0fXPrFkEIAr0p66XOild2WWaXQyE7l.9jahuc5znwtwVLWPq,10,64.87
"i/UqDLY,b{xM\PJ}#",4,$2b$10$0Dk.KpD5xBVwWDr22wp8seUyXbdSN7yjbIPT0p.Feezhbuf9YM9/W,10,81.03
",HBI[U%&T<&tbMlg$,$4I<9s'L:Up*y",4,$2b$10$UHl/fIzYi1sglh3NP/uiH.3BnCn0mf92uNy5u/Tczi9EQSsEu4oQW,10,61.17
ECGEi]=(=sLq~p9LO#uc\8%W8@?*QIb,4,$2b$10$S8EOCB0ocu0M99lGBwUn8.ua9JLKehs23NeaGBAc70w6fcmCxHTCW,10,61.162
"wIU+\?v),3TqmgSWNQFF;V",4,$2b$10$eF4MyORdLd6QFFo6S9r3pOaNWBqArhSSdmq8vodSlesdJYrCEbv52,10,62.887
"oOox~6^s!hjp-W""FvB'3}|dW""",4,$2b$10$/MRUjGC8b3OqsDyNMam0IOKhUOaHSDG6S/yCf7Pd2nr1V9nJEy2iy,10,64.173
^)^qX\?D^2VkY5pC778xMD-UB~p),4,$2b$10$KABzsv6JdLH4tDNwngJuE.AGROwKbCueRZvweGoWWj26PrYJgryb.,10,67.43
"/a9,?#{lZiXFSygK]|QNqpr9",4,$2b$10$AVnB7sG0NYeij8KpmPvsse6tUbYCyuo6q8bVgcyAitqytHRkvJkYq,10,62.256
"Qk)\edV[GMG5*W,z}iK",4,$2b$10$pnUVwlLfiMlK/iVNrYHjmukQcQxMLNb9tiJbRoZ6bZ4QRS3FfDh4i,10,66.426
6b$3Q.=lq.2=dtvh,4,$2b$10$ZggvaoB21fRGzIeV0/Ozju.BVK39sBgM/kQ1T5E8PubqsA0NwWNIq,10,66.09
QD>Z-u4SJWvSsMMGAvFlCoInz,4,$2b$10$2FzADFZhEcN3XQeBZHxMN.iPM3VSEzafC0mo2MA1vZu0Lip9A0nIO,10,85.09
cN;W#8/td_/t212.,4,$2b$10$l0Mgtx55JOnm715e5v8FCuJxYdsD/D1lNZx8ltUgSMd4DpOd5oNLC,10,81.123
"6c9Ds]sD<@Xs"";;`",4,$2b$10$Gbl1yzLLOuKCpxhi1jYIS.VxpVgVqNMQX6JJHubB44ZCnzze8pP.O,10,67.91
Sd@Ekrk.su5urfc{#?}/z,4,$2b$10$Mtl6lGvgRPTUZQiTlNJXBe/G0bcub1fKfLxfXDWEMVF69WQcXwRo6,10,64.333
"Hw=9%|Hjf$D[T`3hF[J8Fq""LwF|I",4,$2b$10$wCQmGRqvipGyLo50jo5qB.pN3evvG7Cb5jn101b42jmV.d0tUZGXu,10,64.205
#fLT#3$i/?QLR:bK5{Y%8lZw8,4,$2b$10$ILWyiroHgiA5AyDc6aA/de0XffDSq/7gver/TwnCcQAOQxKF64zgO,10,68.056
"c,t.^a;nwB2NJhx""=^)@O96z@6z7]BN",4,$2b$10$4WtlDbtDReZ1/Rflt5/Sxud7RnruazhbN6HedyS/ceBTwIyv3lXJS,10,66.945
-u9yMq5r(-L8j*cf|7nT,4,$2b$10$WjFKNqEtRxPkfvDXnyQzOOCQgEn/cu0q/Ofo/jXY13yYAfXjLzOry,10,68.307
"Dp~,TS?n<-%9_7bTr",4,$2b$10$2buUsVAKlBrb1Lc3En0fIeJmyDTiKILze9z.K.WsfLO3UvPBVGAiq,10,61.168
py!Phv?PY>DDe_I+#{D(_J4I*d(Y~4,4,$2b$10$xmRXPXzcqZMFDGWVnz1or.pQlYSx66JBdteKBo/f3CUoDtU6q4b7q,10,61.236
HVsS!p]3-1X{~2>po3,4,$2b$10$0t.gjB2H/cijrtF8OitSqOKoubazq29aax1xSnP83UGegQobRTrgS,10,64.525
JdM|`FQ5Kcc8GMQ2)w4Xg36Ch5w&,4,$2b$10$F3yHyXH2XEtezXOBwEyUOeQYcrmRiWmVBRkPlBxpbnojJSeBwY/1S,10,73.095
xiMGf^ze=fSf{E;nJiDN,4,$2b$10$j20yoT0/OYqjOLMOTNGTYeJp.FZqoYYsuF4ln4XXeLhUZyFifR2Ty,10,67.636
"C/7E{0&%Qg""@1j_g7gllK4hay",4,$2b$10$KbWm3D.dmBplwS8OP4R08uEcmMjPSEfDQTNbP.3ZanPZkZ6rOMww.,10,64.736
e<G<[P{=?x-ovcwR5^.@_SJ@z>,4,$2b$10$YyYbSSUCgPimsDgIcLS6yOqTJ3fe99N1rH6dKcQb1/94Z028rTOva,10,64.537
Je)?5-fzxeraFqIet(AF>fCbH#4z{Z^j,4,$2b$10$wmsg5IrRLF6P/v9L/wZD6OlgbQ3hxBL0kxXIgoJM4C1IZys3cP1/S,10,69.839
7<]\bc}P[T@YP|G)k$^v~<!}+,4,$2b$10$6mV8qIFscp/Rx40sb4Y2reuFffULmtOirSATaGzssOep55SbEOjda,10,64.753
4(t<(D6[4HF$%E#*r',4,$2b$10$.owb0uX4uiKOEhUDZEivL.6Ts35Qy90jItNRkxIbkEPJ1hvFG2pf2,10,67.818
jEDc\qywFV8;n(n77^}aLuK,4,$2b$10$StJzfRSFlfpuiWfgpTN1dOdSrY24KvJCDVApVi1ds8.PbimPIEuHi,10,75.877
0``'cl9?M9]3&CV~vUoD5,4,$2b$10$aJof6W6ZV1s5BT9GSmEn6ev2gB8xkoXqoh2fhd2cAazZ.W/cpe4N2,10,61.307
f)1AD']S@Kw7^}pJ(6\,4,$2b$10$79n7.eeZtUmwEC4rp28iE.pK5rbuEHvxpI3XbfC3/YvvvNuwLnkQy,10,67.77
!RI$W|M<<b)Fl#B7,4,$2b$10$i8BeSs/jq4khTeCJvv0FpOj7.RxNvMYm6C3QiufQ9NWR184gC4xBi,10,67.372
Kc-1s=|%}K/C^Z15U:a%M,4,$2b$10$rhnBXzdIfp1mvqm3/ErW6eK0rjpNoi/v75f.aqNcMNN9Dhhp48ZAS,10,67.533
[&::GCY[}S`d=Dt(1z&Lq[,4,$2b$10$2MzavmVaZHq/WinFhmw9B..gPIBH7DfG.XrALdwrNncKME1GNEJF.,10,64.377
"_jNurWl0hO:kN""=*U*$FR^Ej",4,$2b$10$H9cKDZmjjhQHuhP6SZjZHO4owx7a.6MeYFo040kdp91xYXoPDHY3y,10,68.252
{$OqH.Lm80yVIm?(=g,4,$2b$10$OebNix8C0K.TYQVIJ8yVA.7rJHdLLbkvYLdIzeGK7yYhi7RnP3BvS,10,64.26
"&,NK5$jWm81&(%n'-&'f<=G]X/s1^!K",4,$2b$10$0ZjS1Nwc2Baf4bRuOpYmM.oQAWIBSA2ZtrbKhDwK6qVC1CGhUDowy,10,67.678
[-$Hzv-#')$A{M=Q^S&,4,$2b$10$7LPmtjOdTynN2Yz.vX3oZu94ifu7SqG9GncYtzA2H2iANcfl5n01i,10,70.097
|w/)[-R!R[~8DL85>)8nFs~F$u-iia,4,$2b$10$8Q3wb3pI.9ANm19EqnDnlerQdORN0E4oAgO3SdSxeTQqrOondmIsO,10,70.643
Qf=|%uTLf*Y?qKe5H.9?,4,$2b$10$/7BGYF5dmh4AaBIYVKuFI.gmTjJfeTNOwcA8qNYjHIYU7nLUKu2.K,10,65.748
"&qoKD&t""|,Dqd3}J&Q~HP]HxUa",4,$2b$10$l0ZnE8MPCJ7hLp6Rr5RsUOEK9cQ80P3roElUvbPijDOx0YiHuJ9Pi,10,69.911
n5RU!E?cc{#fR9]d\36;g6[E9nP,4,$2b$10$fpJeFEJ/dpmD5NYEwPRHkONEEMigGYqMm6VKm2fVJXykLMKfJMR7O,10,67.035
"bmlt?3T""oA+K8>@,;xjLZgX",4,$2b$10$xLPQ5Sb4t4PDCNj3RXHOnu0UfqXaYMgDqwHyw2OJh1nmv36OFK2v2,10,64.974
"=n[O_Q^.`i{_/*f&)ivOsR1z~2,",4,$2b$10$8ipSuNwIA.bCFHbAvFA9AuKDi3Mqu2myUqI4OqOhsVYLHOvXrxHlC,10,62.299
7Y;[$ZHm_GlN56clY7v3#:'z+l)V0&if,4,$2b$10$jAtgSR0qg0/5enotrP..GO1ys7a8JvQ5QljjI5Z/53OvnflU2epRG,10,64.342
"""jQV{X5;(>$N~hZ+u<WIIu5uR3u",4,$2b$10$WMt//SOjnPEV70uMCN5GjOQtgo.iJMNppaT7b2ASlE/.8qNr1iHj2,10,67.443
jB\ZtVQ]UZ7(?j#ss&(%,4,$2b$10$spR4bYecc35wdpbjifGpruhoVS3dF21jl2RzBNcvBIDLVmeAAhbee,10,65.19
"Tp|KY0>S`FlLb0,""E0cxt8n=V<$K2-:",4,$2b$10$pPAPyZtPEueRiuuYOQy7E.A2gMfXkKv9TumexUzKAt79Jkq/TUet.,10,66.162
Mj(m>b^1|X$~!S?iU=CRWsie3)G,4,$2b$10$29dCwGb1zKYYIOBV7LTWnOMApBrSMEZRT2y6vg9kN7HnfqI6prrDW,10,67.939
G;]m75~K2.(QNI+e[MV,4,$2b$10$MUOA7.FTwx3UTdc.7gUUk.dNrXXTopmuRT5pZ6Ag60mB2RMrdxNy6,10,64.319
"`86WC#p.%.!&xLD_{Cc?M<4F'a,r",4,$2b$10$bhkLeNyRm/2dtsHLHLDZLOKqy5vnmlUOSMPJ9p4r3TmqeudjbdZoO,10,67.469
B$B'mkS0g=\BHu:1R(K*9],4,$2b$10$yZjmQJlV1iwkHhrvypf2..jzwf302U2bhdhHKX0P8mOK/mhTiO4Oq,10,66.822
p7G{N)ZGOP6kc&aJ9xcZT,4,$2b$10$KZvMDjNhRHKdCK3FtPNcpenbicS9q4HSzQI6XUM.o8EKIPOXcQus2,10,68.018
"*jM0Esae#9Ei`,Eb5jD",4,$2b$10$..45P2qdgcxu5aBUDHXed.igZNK5BOZ4Bein1myUSa2EomDP7UvGm,10,64.468
elfcz`tFPV{Dj5APL,4,$2b$10$KS7OtGAnX.lkVelv.u9cq.5NsIOL8o.acWUWqnQgyXHkaj/TwVqey,10,65.804
8B7;E3g|-4EMhY~-k@t)\|E|-,4,$2b$10$Tf8n2zB.DRaQJgW5Lzih5eD3gLH0ZveAvOuT67J5l39v2xghrFvwG,10,76.172
EkF8qx)Fe'16?UArP2}TW#&m@w0N)Nd,4,$2b$10$/c2wBPJHuZfgPKiC8J4ex.mCLA19R8LjIuTPRo49vmbxmMOQBL36G,10,61.378
"-VQFSj|(Rwecz]8-J,dG",4,$2b$10$F0kT6Zb5MF7OeWtAzjj8TeVX3Tkbyn7Jfj4a15wxIXr83f2IlW1se,10,85.626
:v3L9i}OTUsp:<rT()j:OJkn-v]&Y%7:,4,$2b$10$UPk3FI8tEMu9TiEadz1yee6JPGZeXkefTiuYhXYw.h5BBG6s0b4tS,10,64.689
|X!N4FMLQ]Mlg{.p#HY9w0w,4,$2b$10$yISjAiBTADNCaucGQNCXJe/aKvUg4XECzM.wBglidKYXo7o7AzGfG,10,65.983
{dB`rFl86Qy+Pzt}R^`yG4r1j,4,$2b$10$VaP4A./cxzMNK2MI0fUBuePzlIrIghRGWyJwWxsBa23MgyruuDgk6,10,67.748
"?6""}4{!Y06.CW?5qH]p>_DWp",4,$2b$10$WdwF4wiO8ktcpFJfOHXMNOg8iHPmafPuqvjIDm96Wq87Y0qySWxiu,10,65.271
"G8;idO""rHAci)>4F9h1oj3Amc",4,$2b$10$uptcKm0hqzz.fMrPeZtCLuTQRBde2pHzNaTByX2EhcJZbK5lOwP6S,10,63.311
IM?I&~~xnzGWIM8N)U+DR+,4,$2b$10$SypFkXVPgmnBRiPrGF05hOYixvbNe2CFZZmcshukOaIx802digHTW,10,63.311
NncisU9<_l)EJj-w@Z,4,$2b$10$eu/8FqBAO7gL8VeQ9msz8uK17tAnCYsPGejjn.13IFxRPROIE3onC,10,61.169
"nJwVwQ9-.:o(+5EcW8$""4o<_e",4,$2b$10$Kr47YohDKGOzy7cUq8LHjup.HfZixIJq5XAOGJE67Uhd2Ra0CF5..,10,69.329
~=WvP>dDA^bfL+]G,4,$2b$10$JJxYCcZJAQeIsSxGb/myBOBFJMTds7qQw1MokPaNROlqpyXhdRix.,10,69.734
<*#jWJ.lw26\8Q3YB^!RN|iF_5f,4,$2b$10$JvM2tyfZwNHdNvlelI8n/e4JOj9W/JyC1EyhQKfy7UMqT0NYZR/Je,10,61.162
"|:ld33)gFgG3w#2BE7""DY=Ty9?t",4,$2b$10$/8ztx3A9x64/e47VMcnZeuu/Cew0/r25eYGdKiJ6iji1RXSY95IDy,10,69.901
*N(MosmFhQWh+{.~G{E>3qY,4,$2b$10$nAG31eahUSu80uEVqSq4Kuh2o2rZwodrQjDowb/4G45Ri3vCk5xfe,10,67.411
"mxK7,{:ze`mQy,\$C'tC;}Y",4,$2b$10$2ITDDEVuxZW94cYxHSSa9.3jbk2QIpYf1sfBaqmRRnNSmHjQtk4O.,10,77.962
"]\IKT""M~XyY/r&l1F",4,$2b$10$aL/a14g4HK15ABpVPb4LqeftjKuLHQy8qwC/0lMDfj2AM/u0d8iC6,10,64.269
"QDg)YO(TxOz.OeDNW,JDkaL%gu",4,$2b$10$mPmmg1RbbKNOmhOQBbiIeuyae5JW0.nfs65wb9qrV7jkgDmbK.jHe,10,67.609
p9=fBCdw~OuwxqLTi}O=RBqg?n,4,$2b$10$ULTVZlNTvClL.HdFWDkMLemH1vM6CSU5V3c7id19fELgVq2VBUGzq,10,64.54
XfIyOQz1=oN^MK8KEZ4,4,$2b$10$dPyh8xLiaB4xZlOtkA/4X.jIxUkpjLORWitRaUOSigz9kDEp2RURK,10,67.457
"@mxJi.O15vmC-P""F%Z:8zvAR|Qb",4,$2b$10$CZrrSQHSwQLn2p9RD7aKs.UUumnEQRXVr52w9KDtcoi9IR0hO7omi,10,64.724
-N4Dg4+EzvioXR2W%9lE8uxv{,4,$2b$10$JvQ48nQbk7G1ZB09E/l5SODKPgMwz6ENubfsuXch23vVojexd4yGC,10,66.909
O:J&=5LMS%e5eBnXgl/W2b;;,4,$2b$10$pDrS2oDuuZG1kXXuVijMie50FxIiGcqGlkiOWcSW4/Aylxd5sH.0a,10,66.349
me1D>u6TE\f5I]oM4}WK8g#UA[m8(,4,$2b$10$M9YS0qqRLXB7S86nr9LdRu4.f3TrOrB9tvSa8UCSKltjQedEnez/m,10,66.487
d}-16V1a+OAu`J:X3,4,$2b$10$ju2n72m7q3gqRbownJcei.uwrrHFK13J0tWT/1q6QNm5iIiMnpJz.,10,64.756
"L8a~&=k[Q#""1\Bv`g9Y7m1I98C@VN=!",4,$2b$10$TuCpceaJHNbBJE/976LWXeJIjRCXghNjFCuGC5bJVdgDl3EBxImzW,10,66.689
"{%S1RJJi)Gk""ou""`Xh#/nvmWl",4,$2b$10$Ggl0G4m.LTdo6vtZOeOdQO2qJvObFhLKxQE1R8.t0aUxVgnSzd2Li,10,67.655
"L=+zrnebWOshxJdX^gjzr""""gC!|z",4,$2b$10$MarywbEKKvRrltEdRb3IoeR4J3xTBuu3Z2KA/b6zPPKIU3q3Pm4wO,10,67.517
"8lctpc(~8Wk)E""X(N]c",4,$2b$10$3CbQFBO8E.KFPM5.K/HiIOBPUyR0UTZclkivqyCtqv6s6PBRAG1vm,10,64.984
|4df]3P~8JOTZ1utj7%B$[Dn3*D^J,4,$2b$10$tPfg8Ft.f3m4hbJGN8B1DeZD8KJI3p2cLwxpqQGASFH2Pz0Aqi1/O,10,64.559
=qP5neF}8x%_en<OI=*U1|{_,4,$2b$10$bCQ3BMva5wppMGKm1PCs/uuPcKezOE0X8Iu/C/bCxc8BQWXrBcM2a,10,65.633
